"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Indice de prix, composants";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2011";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735269";"1.46";"137.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Chargeuses à benne frontale";"Indice, 1992=100";"173";"unités";"0";"v735270";"1.47";"118.4";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Tracteurs sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735271";"1.48";"135.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Compresseurs mobiles";"Indice, 1992=100";"173";"unités";"0";"v735272";"1.49";"112.1";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Camions basculants hors-route";"Indice, 1992=100";"173";"unités";"0";"v735273";"1.50";"155.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Hélicoptères";"Indice, 1992=100";"173";"unités";"0";"v735274";"1.51";"118.4";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Grues automotrices";"Indice, 1992=100";"173";"unités";"0";"v735275";"1.52";"139.5";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Perforatrices de roc sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735276";"1.53";"146.7";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735277";"1.54";"171.3";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735278";"1.55";"147.8";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735279";"1.56";"164.5";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Administration au bureau central";"Indice, 1992=100";"173";"unités";"0";"v735280";"1.57";"161.7";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Moyennes de rendement des obligations";"Indice, 1992=100";"173";"unités";"0";"v735281";"1.58";"38.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Lignes des transmissions, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735282";"1.59";"62.0";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Lignes des transmissions, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735283";"1.60";"160.7";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Sous-stations";"Indice, 1992=100";"173";"unités";"0";"v735284";"1.61";"151.8";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Premier terrassement et dégagement des terrains";"Indice, 1992=100";"173";"unités";"0";"v735285";"1.62";"195.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Bâtiment principal de la station";"Indice, 1992=100";"173";"unités";"0";"v735286";"1.63";"182.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Infrastructure";"Indice, 1992=100";"173";"unités";"0";"v735287";"1.64";"158.5";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Excavation";"Indice, 1992=100";"173";"unités";"0";"v735288";"1.65";"195.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Bétonnage";"Indice, 1992=100";"173";"unités";"0";"v735289";"1.66";"143.3";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735290";"1.67";"150.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735291";"1.68";"131.4";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735292";"1.69";"146.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Bâtiment de la station";"Indice, 1992=100";"173";"unités";"0";"v735293";"1.70";"201.0";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Agencement de soutien et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735294";"1.71";"156.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Construction en acier ou en tuyaux";"Indice, 1992=100";"173";"unités";"0";"v735295";"1.72";"157.8";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Fondations";"Indice, 1992=100";"173";"unités";"0";"v735296";"1.73";"139.3";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Structures d'acier";"Indice, 1992=100";"173";"unités";"0";"v735297";"1.74";"210.8";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735298";"1.75";"146.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Construction en bois et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735299";"1.76";"150.2";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735300";"1.77";"157.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Poteaux";"Indice, 1992=100";"173";"unités";"0";"v735301";"1.78";"178.1";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Quincaillerie";"Indice, 1992=100";"173";"unités";"0";"v735302";"1.79";"120.3";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735303";"1.80";"143.4";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Équipement de poste";"Indice, 1992=100";"173";"unités";"0";"v735304";"1.81";"146.0";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735305";"1.82";"145.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Transformateurs d'alimentation";"Indice, 1992=100";"173";"unités";"0";"v735306";"1.83";"176.1";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Disjoncteurs, disjoncteurs à réenclenchement";"Indice, 1992=100";"173";"unités";"0";"v735307";"1.84";"111.4";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Panneaux de commutation et autres équipement";"Indice, 1992=100";"173";"unités";"0";"v735308";"1.85";"123.4";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Câbles d'alimentation et conducteurs communs par barre";"Indice, 1992=100";"173";"unités";"0";"v735309";"1.86";"184.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735310";"1.87";"146.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735311";"1.88";"147.9";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735312";"1.89";"164.5";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Administration au bureau centrale";"Indice, 1992=100";"173";"unités";"0";"v735313";"1.90";"161.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Moyennes de rendement des obligations";"Indice, 1992=100";"173";"unités";"0";"v735314";"1.91";"38.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Sous-stations, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735315";"1.92";"59.5";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Sous-stations, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735316";"1.93";"154.1";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Sous-stations, excluant les transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735317";"1.94";"146.6";"";"";"";"1"
"2011";"Canada";"2016A000011124";"Sous-stations, excluant les transformateurs et les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735318";"1.95";"149.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735224";"1.1";"161.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Total des coûts directs";"Indice, 1992=100";"173";"unités";"0";"v735225";"1.2";"160.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735226";"1.3";"170.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Poteaux, pylônes et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735227";"1.4";"168.0";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Poteaux de bois";"Indice, 1992=100";"173";"unités";"0";"v735228";"1.5";"178.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Traverses";"Indice, 1992=100";"173";"unités";"0";"v735229";"1.6";"178.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Quincaillerie et isolateurs";"Indice, 1992=100";"173";"unités";"0";"v735230";"1.7";"136.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Conducteurs aériens";"Indice, 1992=100";"173";"unités";"0";"v735231";"1.8";"149.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Conducteurs en aluminium";"Indice, 1992=100";"173";"unités";"0";"v735232";"1.9";"154.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Conducteurs en cuivre";"Indice, 1992=100";"173";"unités";"0";"v735233";"1.10";"120.0";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Systèmes d'éclairage pour rues, et chauffe-eau";"Indice, 1992=100";"173";"unités";"0";"v735234";"1.11";"166.0";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Luminaires et chauffe-eau";"Indice, 1992=100";"173";"unités";"0";"v735235";"1.12";"172.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Conducteurs";"Indice, 1992=100";"173";"unités";"0";"v735236";"1.13";"206.0";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Poteaux en métal et en béton";"Indice, 1992=100";"173";"unités";"0";"v735237";"1.14";"144.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériel des réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735238";"1.15";"182.6";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735239";"1.16";"200.7";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Compteurs et interrupteurs";"Indice, 1992=100";"173";"unités";"0";"v735240";"1.17";"125.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735241";"1.18";"147.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériel de construction";"Indice, 1992=100";"173";"unités";"0";"v735242";"1.19";"163.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériel, camions";"Indice, 1992=100";"173";"unités";"0";"v735243";"1.20";"152.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735244";"1.21";"172.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Mécaniciens";"Indice, 1992=100";"173";"unités";"0";"v735245";"1.22";"147.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Autres frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735246";"1.23";"181.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735247";"1.24";"164.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735248";"1.25";"166.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Administration et frais généraux";"Indice, 1992=100";"173";"unités";"0";"v735249";"1.26";"164.2";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Réseau de lignes de transport";"Indice, 1992=100";"173";"unités";"0";"v735250";"1.27";"154.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Réseau de lignes de transport, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735251";"1.28";"44.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735252";"1.29";"157.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735253";"1.30";"151.7";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les transformateurs et les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735254";"1.31";"154.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Lignes de transport";"Indice, 1992=100";"173";"unités";"0";"v735255";"1.32";"157.7";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Premier terrassement et dégagement de terrains";"Indice, 1992=100";"173";"unités";"0";"v735256";"1.33";"198.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Poteaux, pylônes, appareils d'électricité et conducteurs aériens";"Indice, 1992=100";"173";"unités";"0";"v735257";"1.34";"158.2";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735258";"1.35";"166.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Fondations, empattements et haubans";"Indice, 1992=100";"173";"unités";"0";"v735259";"1.36";"150.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Béton préparé";"Indice, 1992=100";"173";"unités";"0";"v735260";"1.37";"146.6";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Barres pour béton armé";"Indice, 1992=100";"173";"unités";"0";"v735261";"1.38";"152.7";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Haubans et tôle d'acier";"Indice, 1992=100";"173";"unités";"0";"v735262";"1.39";"153.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Acier pour pylônes conducteurs et isolateurs";"Indice, 1992=100";"173";"unités";"0";"v735263";"1.40";"164.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Systèmes de mise à la terre et fourrures";"Indice, 1992=100";"173";"unités";"0";"v735264";"1.41";"162.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Poteaux de bois";"Indice, 1992=100";"173";"unités";"0";"v735265";"1.42";"178.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Traverses";"Indice, 1992=100";"173";"unités";"0";"v735266";"1.43";"178.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Main-d'oeuvre d'érection";"Indice, 1992=100";"173";"unités";"0";"v735267";"1.44";"147.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Équipement d'érection";"Indice, 1992=100";"173";"unités";"0";"v735268";"1.45";"153.0";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735269";"1.46";"144.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Chargeuses à benne frontale";"Indice, 1992=100";"173";"unités";"0";"v735270";"1.47";"127.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Tracteurs sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735271";"1.48";"141.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Compresseurs mobiles";"Indice, 1992=100";"173";"unités";"0";"v735272";"1.49";"115.7";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Camions basculants hors-route";"Indice, 1992=100";"173";"unités";"0";"v735273";"1.50";"154.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Hélicoptères";"Indice, 1992=100";"173";"unités";"0";"v735274";"1.51";"127.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Grues automotrices";"Indice, 1992=100";"173";"unités";"0";"v735275";"1.52";"148.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Perforatrices de roc sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735276";"1.53";"154.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735277";"1.54";"167.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735278";"1.55";"146.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735279";"1.56";"166.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Administration au bureau central";"Indice, 1992=100";"173";"unités";"0";"v735280";"1.57";"163.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Moyennes de rendement des obligations";"Indice, 1992=100";"173";"unités";"0";"v735281";"1.58";"28.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Lignes des transmissions, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735282";"1.59";"45.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Lignes des transmissions, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735283";"1.60";"160.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Sous-stations";"Indice, 1992=100";"173";"unités";"0";"v735284";"1.61";"152.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Premier terrassement et dégagement des terrains";"Indice, 1992=100";"173";"unités";"0";"v735285";"1.62";"198.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Bâtiment principal de la station";"Indice, 1992=100";"173";"unités";"0";"v735286";"1.63";"187.6";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Infrastructure";"Indice, 1992=100";"173";"unités";"0";"v735287";"1.64";"162.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Excavation";"Indice, 1992=100";"173";"unités";"0";"v735288";"1.65";"198.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Bétonnage";"Indice, 1992=100";"173";"unités";"0";"v735289";"1.66";"147.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735290";"1.67";"149.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735291";"1.68";"142.0";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735292";"1.69";"150.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Bâtiment de la station";"Indice, 1992=100";"173";"unités";"0";"v735293";"1.70";"206.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Agencement de soutien et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735294";"1.71";"157.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Construction en acier ou en tuyaux";"Indice, 1992=100";"173";"unités";"0";"v735295";"1.72";"158.6";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Fondations";"Indice, 1992=100";"173";"unités";"0";"v735296";"1.73";"144.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Structures d'acier";"Indice, 1992=100";"173";"unités";"0";"v735297";"1.74";"197.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735298";"1.75";"150.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Construction en bois et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735299";"1.76";"152.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735300";"1.77";"157.9";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Poteaux";"Indice, 1992=100";"173";"unités";"0";"v735301";"1.78";"178.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Quincaillerie";"Indice, 1992=100";"173";"unités";"0";"v735302";"1.79";"119.6";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735303";"1.80";"147.1";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Équipement de poste";"Indice, 1992=100";"173";"unités";"0";"v735304";"1.81";"146.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735305";"1.82";"145.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Transformateurs d'alimentation";"Indice, 1992=100";"173";"unités";"0";"v735306";"1.83";"175.8";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Disjoncteurs, disjoncteurs à réenclenchement";"Indice, 1992=100";"173";"unités";"0";"v735307";"1.84";"111.2";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Panneaux de commutation et autres équipement";"Indice, 1992=100";"173";"unités";"0";"v735308";"1.85";"122.6";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Câbles d'alimentation et conducteurs communs par barre";"Indice, 1992=100";"173";"unités";"0";"v735309";"1.86";"185.2";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735310";"1.87";"150.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735311";"1.88";"147.3";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735312";"1.89";"166.4";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Administration au bureau centrale";"Indice, 1992=100";"173";"unités";"0";"v735313";"1.90";"163.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Moyennes de rendement des obligations";"Indice, 1992=100";"173";"unités";"0";"v735314";"1.91";"28.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Sous-stations, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735315";"1.92";"44.2";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Sous-stations, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735316";"1.93";"155.2";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Sous-stations, excluant les transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735317";"1.94";"147.5";"";"";"";"1"
"2012";"Canada";"2016A000011124";"Sous-stations, excluant les transformateurs et les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735318";"1.95";"150.7";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735224";"1.1";"160.2";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Total des coûts directs";"Indice, 1992=100";"173";"unités";"0";"v735225";"1.2";"159.7";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735226";"1.3";"172.4";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Poteaux, pylônes et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735227";"1.4";"169.6";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Poteaux de bois";"Indice, 1992=100";"173";"unités";"0";"v735228";"1.5";"179.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Traverses";"Indice, 1992=100";"173";"unités";"0";"v735229";"1.6";"179.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Quincaillerie et isolateurs";"Indice, 1992=100";"173";"unités";"0";"v735230";"1.7";"141.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Conducteurs aériens";"Indice, 1992=100";"173";"unités";"0";"v735231";"1.8";"154.3";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Conducteurs en aluminium";"Indice, 1992=100";"173";"unités";"0";"v735232";"1.9";"159.5";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Conducteurs en cuivre";"Indice, 1992=100";"173";"unités";"0";"v735233";"1.10";"124.0";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Systèmes d'éclairage pour rues, et chauffe-eau";"Indice, 1992=100";"173";"unités";"0";"v735234";"1.11";"165.8";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Luminaires et chauffe-eau";"Indice, 1992=100";"173";"unités";"0";"v735235";"1.12";"172.0";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Conducteurs";"Indice, 1992=100";"173";"unités";"0";"v735236";"1.13";"203.3";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Poteaux en métal et en béton";"Indice, 1992=100";"173";"unités";"0";"v735237";"1.14";"145.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Matériel des réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735238";"1.15";"183.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735239";"1.16";"200.8";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Compteurs et interrupteurs";"Indice, 1992=100";"173";"unités";"0";"v735240";"1.17";"127.6";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735241";"1.18";"142.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Matériel de construction";"Indice, 1992=100";"173";"unités";"0";"v735242";"1.19";"164.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Matériel, camions";"Indice, 1992=100";"173";"unités";"0";"v735243";"1.20";"153.9";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735244";"1.21";"173.4";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Mécaniciens";"Indice, 1992=100";"173";"unités";"0";"v735245";"1.22";"142.1";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Autres frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735246";"1.23";"183.9";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735247";"1.24";"162.8";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735248";"1.25";"164.2";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Administration et frais généraux";"Indice, 1992=100";"173";"unités";"0";"v735249";"1.26";"162.3";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Réseau de lignes de transport";"Indice, 1992=100";"173";"unités";"0";"v735250";"1.27";"154.6";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Réseau de lignes de transport, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735251";"1.28";"52.6";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735252";"1.29";"157.4";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735253";"1.30";"151.7";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les transformateurs et les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735254";"1.31";"154.6";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Lignes de transport";"Indice, 1992=100";"173";"unités";"0";"v735255";"1.32";"156.5";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Premier terrassement et dégagement de terrains";"Indice, 1992=100";"173";"unités";"0";"v735256";"1.33";"186.6";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Poteaux, pylônes, appareils d'électricité et conducteurs aériens";"Indice, 1992=100";"173";"unités";"0";"v735257";"1.34";"157.4";"";"";"";"1"
"2013";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735258";"1.35";"166.9";"";"";"";"1"
